Episode,Reward,Actor_Loss,Critic_Loss,x_pos,Flag_Get,Total_Time
28971,934.0,-0.027972854673862457,1718.1041870117188,1133,0,103
28972,188.0,-0.0132501523476094,987.2975616455078,297,0,8
28973,194.0,-0.019816359039396048,1878.8663940429688,308,0,7
28974,197.0,-0.011129839345812798,1965.8629150390625,313,0,8
28975,174.0,-0.019517291337251663,1287.061767578125,284,0,9
28976,587.5,-0.01913139456883073,3016.92236328125,722,0,32
28977,174.0,-0.009861289989203215,950.8129272460938,284,0,9
28978,577.5,-0.02082389034330845,4373.4173583984375,704,0,21
28979,662.0,-0.018184113781899214,973.1275482177734,867,0,108
28980,167.0,-0.003697467502206564,1327.5982971191406,279,0,11
28981,819.0,-0.02090740157291293,824.6934661865234,1125,0,210
28982,177.0,-0.021270778495818377,788.9978942871094,288,0,9
28983,1215.5,-0.02510072384029627,1369.0736083984375,1519,0,208
28984,496.0,-0.026329396292567253,676.7603302001953,794,0,196
28985,586.0,-0.025595725048333406,3020.0964965820312,717,0,32
28986,164.0,-0.0391896516084671,1175.0440979003906,280,0,9
28987,583.0,-0.026205456349998713,2814.4771728515625,721,0,33
28988,702.5,-0.016556523274630308,1445.5565185546875,898,0,98
28989,1134.0,-0.02276849001646042,1236.6055603027344,1434,0,202
28990,550.0,-0.017791253048926592,3741.311767578125,686,0,30
28991,765.5,-0.02049411879852414,3410.7566528320312,897,0,39
28992,199.0,-0.02681554527953267,1046.3458862304688,309,0,7
28993,201.0,-0.0066249193623661995,987.7418365478516,310,0,7
28994,188.0,-0.023029873613268137,1135.6358032226562,298,0,8
28995,713.5,-0.02322413120418787,4133.570068359375,847,0,34
28996,570.0,-0.01931184297427535,2644.0823364257812,702,0,35
28997,201.0,-0.024888749234378338,870.7629852294922,309,0,6
28998,732.0,-0.017148517537862062,2071.29833984375,898,0,66
28999,197.0,-0.013942671939730644,614.9151916503906,312,0,12
29000,573.5,-0.027457895688712597,2434.3932495117188,720,0,45
29001,128.0,-0.023424333427101374,2396.5469360351562,247,0,13
29002,183.0,-0.042148200795054436,1535.2546997070312,295,0,7
29003,537.0,-0.03538046032190323,1890.1199951171875,676,0,36
29004,985.5,-0.018562679179012775,3781.8787841796875,1136,0,56
29005,166.0,-0.012950768461450934,1136.1842346191406,277,0,10
29006,920.5,-0.02326474478468299,662.8535614013672,1413,0,398
29007,589.5,-0.017441297881305218,3859.3486328125,722,0,30
29008,189.0,-0.019674485083669424,1281.3801879882812,303,0,7
29009,190.0,-0.023188986349850893,1057.1452331542969,305,0,8
29010,542.0,-0.022554016206413507,552.4051818847656,896,0,254
29011,1678.0,-0.02127592684701085,2141.8858642578125,2009,0,244
29012,410.5,-0.018810436595231295,729.2835845947266,898,0,400
29013,584.5,-0.017258512787520885,2667.3594360351562,722,0,35
29014,673.5,-0.02566120494157076,1903.3658142089844,849,0,76
29015,189.0,-0.034544325433671474,1313.915771484375,302,0,7
29016,668.5,-0.024458763655275106,1206.3243408203125,898,0,132
29017,1197.0,-0.01951009687036276,2060.39501953125,1438,0,148
29018,191.0,-0.003897586837410927,1190.0899047851562,306,0,7
29019,588.0,-0.014424311462789774,3626.2247924804688,720,0,32
29020,192.0,-0.01861826004460454,867.4149627685547,302,0,7
29021,567.0,-0.016506741289049387,2646.144287109375,702,0,32
29022,152.0,-0.004758449271321297,1429.3168334960938,270,0,11
29023,504.5,-0.019089823588728905,551.2271118164062,806,0,197
29024,198.0,-0.03929381351917982,2159.7257690429688,313,0,8
29025,194.0,-0.038873035460710526,515.9782257080078,304,0,8
29026,163.0,-0.022441938519477844,1248.6456298828125,279,0,8
29027,590.0,-0.01972580561414361,675.6865234375,898,0,208
29028,590.5,-0.022368930745869875,3143.984375,721,0,33
29029,918.0,-0.01999444980174303,1686.6529846191406,1122,0,109
29030,785.0,-0.01882436778396368,838.7251739501953,1131,0,250
29031,549.0,-0.027418565936386585,4462.8779296875,680,0,24
29032,184.0,-0.012523820623755455,919.20458984375,302,0,11
29033,701.5,-0.023983320221304893,1305.9392700195312,898,0,99
29034,1165.5,-0.022617213428020477,1734.9490966796875,1410,0,151
29035,1260.5,-0.02443903498351574,6283.051025390625,1414,0,55
29036,818.0,-0.021437236573547125,927.3956756591797,1126,0,217
29037,551.0,-0.01156978472135961,4155.7366943359375,679,0,20
29038,514.5,-0.011626448249444366,2752.418212890625,658,0,39
29039,1032.5,-0.02164515946060419,981.7830810546875,1425,0,299
29040,185.0,-0.017624734435230494,1161.1383361816406,295,0,8
29041,594.5,-0.017459412571042776,4084.8780517578125,722,0,30
29042,201.0,-0.016425320878624916,1139.7914123535156,309,0,6
29043,587.0,-0.02268977975472808,3573.5357666015625,722,0,35
29044,749.0,-0.025828711222857237,2952.5218505859375,898,0,49
29045,196.0,-0.013682720484212041,959.2650604248047,306,0,7
29046,193.0,-0.0274954866617918,1028.2456970214844,304,0,8
29047,177.0,-0.01998510118573904,1489.658447265625,292,0,8
29048,660.0,-0.01816016435623169,2047.2769775390625,835,0,78
29049,559.0,-0.02103882236406207,1761.3599853515625,715,0,51
29050,666.0,-0.02312847599387169,2244.8919677734375,812,0,49
29051,167.0,-0.01594719011336565,1148.8504028320312,279,0,11
29052,175.0,-0.028519286774098873,871.6231689453125,286,0,9
29053,191.0,-0.04377466719597578,6701.068603515625,303,0,7
29054,785.0,-0.020386340096592903,729.4176940917969,1132,0,251
29055,196.0,-0.04244124609977007,1487.2192993164062,310,0,7
29056,188.0,-0.019990665838122368,642.7885589599609,296,0,7
29057,163.0,-0.030335442163050175,1007.6412048339844,279,0,10
29058,709.5,-0.02813331549987197,2516.1634521484375,868,0,60
29059,199.0,-0.014902320224791765,1010.4433135986328,314,0,7
29060,1232.0,-0.02084551891312003,3324.6409301757812,1416,0,93
29061,133.0,-0.02724006399512291,1282.4845275878906,251,0,12
29062,199.0,-0.0194135420024395,290.50611877441406,310,0,8
29063,195.0,-0.02006100630387664,353.06829833984375,304,0,7
29064,180.0,-0.012756035197526217,476.0570297241211,292,0,10
29065,1154.0,-0.023303877096623182,1197.0755615234375,1412,0,172
29066,199.0,-0.019805477000772953,351.8650436401367,309,0,7
29067,553.5,-0.016994761303067207,4384.75732421875,676,0,24
29068,909.0,-0.027250956278294325,1835.0491638183594,1123,0,114
29069,557.0,-0.01802448881790042,2176.9417114257812,699,0,39
29070,529.0,-0.02447690162807703,3968.1896362304688,665,0,34
29071,861.0,-0.02239856543019414,1012.9299468994141,1134,0,201
29072,957.5,-0.017190808430314064,1721.0744934082031,1222,0,166
29073,1247.5,-0.02335376525297761,4169.4793701171875,1410,0,70
29074,564.0,-0.03534203115850687,3237.06640625,696,0,31
29075,197.0,-0.011102896649390459,951.7080993652344,311,0,7
29076,184.0,-0.016368561889976263,617.9514923095703,296,0,10
29077,550.5,-0.021979129873216152,4802.3729248046875,667,0,23
29078,741.5,-0.020884172059595585,2461.3834228515625,898,0,59
29079,583.5,-0.021301751025021076,2585.3553466796875,722,0,36
29080,935.0,-0.017173675820231438,1461.3346252441406,1127,0,101
29081,507.0,-0.022962719202041626,1390.7093200683594,683,0,75
29082,220.5,-0.022482173517346382,415.4529800415039,722,0,400
29083,563.5,-0.0155085155274719,5551.8426513671875,683,0,21
29084,764.5,-0.026658523827791214,4968.4814453125,898,0,36
29085,798.0,-0.019938265904784203,922.3234100341797,1152,0,256
29086,188.0,-0.015253287507221103,1780.6231689453125,302,0,6
29087,567.5,-0.027807170059531927,3878.966552734375,695,0,23
29088,644.5,-0.021207421086728573,2238.2163696289062,821,0,72
29089,584.0,-0.017878881189972162,3179.926513671875,722,0,33
29090,694.5,-0.018529060762375593,1221.7130737304688,896,0,114
29091,700.0,-0.01700728153809905,1549.8959045410156,869,0,67
29092,194.0,-0.039940026588737965,3380.5670166015625,307,0,6
29093,572.0,-0.024051594082266092,2327.4334106445312,722,0,50
29094,906.5,-0.020963456481695175,1354.9396362304688,1154,0,157
29095,1306.5,-0.024226078763604164,2264.7732543945312,1523,0,121
29096,575.5,-0.020582894328981638,2587.0774536132812,722,0,44
29097,176.0,-0.006751296576112509,1814.1897277832031,293,0,9
29098,562.0,-0.006101327948272228,8333.093505859375,678,0,14
29099,631.5,-0.021804722025990486,2524.8701171875,794,0,58
29100,583.5,-0.020894491113722324,2397.7623901367188,721,0,36
29101,706.5,-0.021843355614691973,1566.1488037109375,898,0,99
29102,1228.5,-0.02654146123677492,3360.3911743164062,1407,0,85
29103,578.0,-0.01601742720231414,3103.8711547851562,709,0,31
29104,527.0,-0.018054895102977753,3662.8319091796875,665,0,32
29105,567.0,-0.026557607110589743,5785.5438232421875,693,0,18
29106,590.0,-0.01506272959522903,1167.0580444335938,804,0,112
29107,604.0,-0.02595082251355052,1208.8194274902344,815,0,109
29108,1197.5,-0.02091975510120392,1839.8725280761719,1407,0,115
29109,180.0,-0.026081030257046223,3581.2060546875,289,0,8
29110,160.0,-0.010997758945450187,3405.6593627929688,276,0,10
29111,961.0,-0.022080593276768923,2875.135498046875,1152,0,88
29112,559.0,-0.008999468525871634,5590.750244140625,680,0,19
29113,733.0,-0.023990736808627844,2167.6250610351562,892,0,59
29114,662.0,-0.02090735174715519,1747.6009216308594,832,0,68
29115,186.0,-0.043800925835967064,3323.9769287109375,300,0,8
29116,562.5,-0.021735967602580786,1856.2023315429688,722,0,62
29117,202.0,-0.016909283585846424,1368.3928527832031,312,0,8
29118,917.5,-0.019125573337078094,1727.6058654785156,1121,0,106
29119,186.0,-0.020210908725857735,2002.5603637695312,300,0,7
29120,191.0,-0.01704604970291257,1146.4642944335938,301,0,8
29121,573.0,-0.025549229700118303,2531.4483642578125,720,0,42
29122,694.5,-0.0204358771443367,1970.7439880371094,858,0,65
29123,193.0,-0.01634698687121272,1881.1551208496094,306,0,6
29124,178.0,-0.03348553832620382,1664.6758728027344,293,0,8
29125,797.5,-0.022773407865315676,782.11328125,1126,0,236
29126,204.0,-0.01486490247771144,637.3590087890625,313,0,6
29127,169.0,-0.027326091658324003,1119.1316833496094,280,0,9
29128,583.0,-0.010536418994888663,3168.6603393554688,722,0,34
29129,1205.5,-0.022120004519820213,2257.49169921875,1407,0,113
29130,1027.0,-0.026078857947140932,791.3018951416016,1411,0,289
29131,174.0,-0.020601967349648476,932.5091705322266,285,0,9
29132,539.5,-0.022719829343259335,3909.9423217773438,669,0,25
29133,544.0,-0.01887629460543394,4632.9688720703125,668,0,23
29134,195.0,-0.033514199778437614,757.7359313964844,304,0,7
29135,822.0,-0.020583121106028557,936.3444671630859,1123,0,205
29136,550.0,-0.022367260418832302,4516.090087890625,678,0,21
29137,728.5,-0.014547279104590416,2084.7655029296875,889,0,69
29138,1315.0,-0.02703512506559491,2881.5615234375,1505,0,94
29139,906.0,-0.018484188709408045,1870.8904418945312,1129,0,122
29140,634.5,-0.02016440685838461,1361.818603515625,818,0,78
29141,740.0,-0.024081132374703884,826.8819274902344,1123,0,288
29142,183.0,-0.03236371371895075,1837.14697265625,294,0,9
29143,183.0,-0.029335576109588146,1417.2810974121094,293,0,8
29144,725.5,-0.023333598393946886,1980.9777526855469,896,0,73
29145,574.5,-0.027390656527131796,1935.02392578125,714,0,38
29146,554.5,-0.026200862135738134,1929.6181030273438,703,0,44
29147,554.5,-0.01671917736530304,5275.757568359375,679,0,21
29148,762.0,-0.02218025643378496,5433.8525390625,898,0,36
29149,193.0,-0.014105064794421196,1758.4538269042969,303,0,7
29150,171.0,-0.011885886313393712,2433.001953125,285,0,7
29151,654.0,-0.019389454275369644,990.1983642578125,898,0,144
29152,744.0,-0.014253928326070309,2259.9931640625,898,0,59
29153,178.0,-0.013243056368082762,1366.5308227539062,295,0,10
29154,583.0,-0.018216724507510662,2783.1893920898438,722,0,34
29155,714.5,-0.030885481741279364,2489.27197265625,868,0,50
29156,646.5,-0.016716502141207457,2678.1741333007812,803,0,52
29157,795.0,-0.019379557110369205,723.8369750976562,1224,0,331
29158,559.5,-0.018451711162924767,1610.5455627441406,722,0,60
29159,527.0,-0.024383684620261192,2743.3324584960938,669,0,36
29160,782.5,-0.021560126449912786,777.7491302490234,1129,0,253
29161,692.5,-0.01629064092412591,3532.1434936523438,836,0,39
29162,554.5,-0.017891603522002697,3689.8106689453125,679,0,29
29163,787.5,-0.02046737726777792,743.1221466064453,1137,0,255
29164,1018.0,-0.021722928155213594,1006.3498687744141,1412,0,294
29165,832.0,-0.021980658173561096,1018.8188629150391,1124,0,196
29166,565.0,-0.018251778557896614,5130.2027587890625,689,0,22
29167,969.0,-0.027583858463913202,4160.012878417969,1111,0,51
29168,533.0,-0.022456613834947348,3160.6195678710938,670,0,35
29169,1052.0,-0.018374328035861254,893.6609497070312,1410,0,261
29170,766.5,-0.01609875075519085,4443.5391845703125,898,0,34
29171,501.5,-0.021956794895231724,598.1092071533203,796,0,190
29172,205.0,-0.021274073515087366,2094.432830810547,314,0,7
29173,602.5,-0.017421694938093424,1251.6458740234375,805,0,98
29174,1248.0,-0.02171983988955617,2752.266845703125,1435,0,94
29175,512.5,-0.022024064790457487,1780.7025451660156,661,0,50
29176,568.5,-0.018636844586580992,2869.9623413085938,697,0,24
29177,175.0,-0.01709837280213833,2860.8685302734375,290,0,8
29178,589.0,-0.020574964582920074,3858.7589721679688,722,0,28
29179,191.0,-0.027946149464696646,2987.4820556640625,307,0,8
29180,1467.5,-0.023609511088579893,6341.017578125,1629,0,71
29181,641.5,-0.018011219799518585,1796.7127685546875,806,0,60
29182,654.5,-0.020503288600593805,1667.8359985351562,831,0,72
29183,566.5,-0.03040223754942417,3507.0938720703125,692,0,21
29184,1162.5,-0.025500029791146517,1479.3630065917969,1409,0,152
29185,653.5,-0.02462421776726842,1166.9627990722656,876,0,131
29186,594.5,-0.026459664572030306,1405.6308898925781,803,0,104
29187,1304.0,-0.025687825866043568,1474.6849670410156,1656,0,265
29188,751.0,-0.019165544770658016,3217.4951171875,897,0,56
29189,170.0,-0.011251242132857442,3373.8532104492188,281,0,9
29190,714.5,-0.02373922197148204,1495.9442443847656,895,0,83
29191,180.0,-0.020479321014136076,3240.414794921875,295,0,8
29192,710.5,-0.024579087737947702,1570.6181335449219,895,0,87
29193,590.0,-0.019868210423737764,2534.6328125,722,0,32
29194,982.5,-0.028572846204042435,3603.070556640625,1138,0,61
29195,164.0,-0.02181513048708439,3634.215576171875,280,0,9
29196,625.0,-0.021162102930247784,676.71923828125,879,0,157
29197,1136.0,-0.02262061834335327,1233.51904296875,1418,0,186
29198,956.0,-0.02206995850428939,2542.9425048828125,1125,0,74
29199,543.0,-0.017100416589528322,4385.8577880859375,665,0,20
29200,185.0,-0.03278684336692095,2834.9478759765625,300,0,8
29201,204.0,-0.018627993762493134,1870.9280395507812,313,0,6
29202,566.0,-0.02330409875139594,2793.50341796875,704,0,36
29203,944.0,-0.021918713580816984,2601.950439453125,1121,0,82
29204,685.0,-0.02255250560119748,2342.2611083984375,831,0,45
29205,138.0,-0.02388477185741067,2707.5979614257812,255,0,10
29206,580.5,-0.013632540823891759,3658.87109375,715,0,32
29207,138.0,-0.012997896177694201,2424.2193603515625,258,0,13
29208,189.0,-0.009719124296680093,1397.1976013183594,298,0,7
29209,887.0,-0.024961729999631643,1505.2220153808594,1126,0,147
29210,541.0,-0.007532912772148848,3658.2308959960938,671,0,23
29211,187.0,-0.0372593542560935,1348.7080688476562,295,0,8
29212,1195.5,-0.01970356237143278,2050.4535217285156,1406,0,117
29213,928.0,-0.02337836753576994,2006.5496215820312,1139,0,115
29214,1257.0,-0.01790695171803236,2846.5169067382812,1442,0,87
29215,195.0,-0.009125793119892478,1025.7373352050781,306,0,8
29216,544.5,-0.022554870694875717,2590.5371704101562,682,0,38
29217,583.5,-0.013878418365493417,5240.775390625,702,0,19
29218,193.0,-0.02382602170109749,1215.4745788574219,304,0,8
29219,593.5,-0.016773801762610674,3309.6441040039062,722,0,31
29220,188.0,-0.018330466002225876,1458.9212341308594,298,0,7
29221,584.5,-0.016839941032230854,2400.537353515625,721,0,34
29222,592.0,-0.026587253902107477,3441.3834838867188,722,0,30
29223,147.0,-0.02319194609299302,1857.0719299316406,267,0,14
29224,686.0,-0.01655697450041771,1128.5464172363281,880,0,96
29225,159.0,-0.01272157533094287,2421.6432495117188,277,0,11
29226,202.0,-0.012455500662326813,1293.5300903320312,311,0,6
29227,923.5,-0.022262020967900753,2108.064208984375,1124,0,103
29228,690.0,-0.022084323223680258,1081.4162902832031,886,0,95
29229,933.5,-0.020601599011570215,656.1222686767578,1397,0,370
29230,619.0,-0.016228714026510715,694.8813171386719,861,0,141
29231,936.0,-0.022053636610507965,1920.4591979980469,1129,0,97
29232,679.0,-0.021377403754740953,1155.3945007324219,898,0,124
29233,512.0,-0.020121746696531773,2163.1012573242188,668,0,49
29234,965.0,-0.019224757328629494,3104.0612182617188,1126,0,61
29235,547.0,-0.024140249006450176,2017.6250305175781,693,0,39
29236,151.0,-0.017340140882879496,2647.1924438476562,263,0,11
29237,189.0,-0.01077953353524208,3238.0379028320312,304,0,8
29238,575.5,-0.01835218397900462,1223.7031860351562,797,0,118
29239,578.0,-0.03143650107085705,2694.2388305664062,721,0,43
29240,1186.0,-0.021791489329189062,1954.6767272949219,1404,0,132
29241,165.0,0.0012361533008515835,1690.3714904785156,281,0,9
29242,153.0,-0.003105275332927704,1531.4463195800781,272,0,12
29243,588.0,-0.019437959417700768,3427.58056640625,722,0,34
29244,1129.5,-0.01871409872546792,1126.3330078125,1426,0,203
29245,191.0,-0.003461917396634817,2097.0872192382812,305,0,7
29246,162.0,-0.02420372562482953,1262.1952209472656,275,0,11
29247,1313.5,-0.025201102253049612,3803.922119140625,1500,0,93
29248,630.5,-0.02582512842491269,1757.5174255371094,795,0,66
29249,189.0,-0.01949948910623789,1305.4908142089844,302,0,7
29250,669.5,-0.021923793014138937,1338.8238525390625,848,0,74
29251,188.0,-0.010112550808116794,1137.4335021972656,303,0,9
29252,187.0,-0.015486987074837089,963.3036804199219,296,0,7
29253,180.0,-0.017122287303209305,1235.4269104003906,296,0,8
29254,538.5,-0.028107232879847288,2531.5142211914062,672,0,29
29255,731.0,-0.018365897238254547,2918.663818359375,898,0,67
29256,533.0,-0.024888656102120876,3027.447265625,669,0,29
29257,547.0,-0.01357418461702764,2793.4163208007812,683,0,30
29258,581.0,-0.017118460964411497,3771.1334838867188,709,0,22
29259,166.0,-0.017813841812312603,1224.0435485839844,277,0,10
29260,642.0,-0.020212491508573294,1325.2034301757812,841,0,102
29261,590.0,-0.018248642329126596,3726.3463745117188,722,0,32
29262,986.0,-0.020026800222694874,2140.5001831054688,1220,0,139
29263,183.0,-0.024906423408538103,1286.8737182617188,292,0,7
29264,566.5,-0.020732083823531866,4284.95263671875,692,0,21
29265,1202.5,-0.026028502732515335,1602.9747314453125,1410,0,118
29266,641.0,-0.017229357734322548,2769.9483032226562,790,0,48
29267,586.5,-0.022453096695244312,3353.163818359375,722,0,33
29268,173.0,-0.022633404936641455,2301.8196411132812,287,0,8
29269,1180.0,-0.022182747721672058,1593.818603515625,1409,0,132
29270,945.5,-0.022706869523972273,1973.3233642578125,1137,0,92
29271,841.5,-0.017713899724185467,1353.7700805664062,1125,0,191
29272,187.0,-0.006678869016468525,1609.45361328125,298,0,8
29273,196.0,-0.034734321758151054,1033.7924346923828,305,0,7
29274,946.0,-0.024136079009622335,2378.9070434570312,1123,0,81
29275,190.0,-0.03591424226760864,2559.81884765625,303,0,6
29276,148.0,-0.010164519771933556,1568.3503723144531,266,0,10
29277,565.0,-0.016401089262217283,5407.2506103515625,687,0,21
29278,669.5,-0.026227022986859083,3283.3383178710938,805,0,42
29279,592.5,-0.02674781996756792,3835.899658203125,722,0,32
29280,692.5,-0.024375155568122864,2837.793212890625,830,0,39
29281,592.5,-0.026793016120791435,3127.0784912109375,722,0,32
29282,698.0,-0.02343427250161767,1608.3572387695312,875,0,75
29283,180.0,-0.024315816815942526,1649.3075561523438,295,0,9
29284,179.0,-0.02679637260735035,1758.6186218261719,293,0,8
29285,191.0,-0.013303439132869244,1066.4608459472656,301,0,8
29286,428.0,-0.022130692843347788,674.2218170166016,899,0,400
29287,680.5,-0.024818152654916048,5430.248046875,810,0,26
29288,187.0,-0.025482666213065386,1198.9295349121094,303,0,10
29289,579.0,-0.032624575309455395,3109.8040771484375,716,0,32
29290,576.0,-0.014549410436302423,4640.59423828125,699,0,25
29291,588.0,-0.01891434332355857,3110.53125,722,0,34
29292,583.0,-0.02219442091882229,3040.4595336914062,722,0,33
29293,528.0,-0.023253219667822123,720.8674468994141,898,0,275
29294,592.0,-0.01636034855619073,4310.53564453125,722,0,30
29295,709.5,-0.02311550872400403,1940.0367126464844,898,0,86
29296,1173.5,-0.026246091350913048,2219.1442260742188,1417,0,144
29297,1072.5,-0.02467410173267126,4163.75634765625,1245,0,78
29298,1401.5,-0.024208180606365204,2492.14111328125,1661,0,165
29299,871.5,-0.024890481494367123,1267.9201049804688,1137,0,167
29300,1294.5,-0.02162019908428192,4407.18115234375,1440,0,60
29301,183.0,-0.018006055615842342,2267.6093139648438,291,0,8
29302,547.0,-0.02453181752935052,3191.9014282226562,680,0,31
29303,967.5,-0.025757045950740576,2778.1954956054688,1137,0,66
29304,186.0,-0.024920432828366756,2884.6485595703125,301,0,8
29305,659.0,-0.019402435515075922,5115.4381103515625,791,0,30
29306,713.5,-0.02340488927438855,2650.8517456054688,853,0,45
29307,198.0,-0.015126604586839676,1650.2015075683594,308,0,7
29308,188.0,-0.012625662609934807,1462.5971069335938,296,0,8
29309,792.0,-0.024366295896470547,842.3568572998047,1129,0,245
29310,703.5,-0.015854992903769016,2030.80712890625,898,0,102
29311,201.0,-0.022055931854993105,852.2530212402344,312,0,8
29312,526.0,-0.022297512274235487,3257.0980834960938,657,0,30
29313,565.0,-0.019871986005455256,2021.0128173828125,722,0,52
29314,961.0,-0.02359458850696683,2336.9411010742188,1127,0,70
29315,539.5,-0.02883145259693265,2114.7993774414062,681,0,43
29316,567.5,-0.018356531392782927,6641.791015625,689,0,16
29317,582.0,-0.023353340569883585,3079.1033935546875,715,0,33
29318,972.0,-0.031098694074898958,2707.7757568359375,1134,0,70
29319,192.0,-0.019183228258043528,4130.7525634765625,306,0,8
29320,156.0,-0.009964386466890574,2582.4440307617188,273,0,10
29321,166.0,-0.03261243458837271,2410.9877319335938,282,0,9
29322,1133.0,-0.024061190895736217,1214.0684509277344,1427,0,206
29323,1208.0,-0.02009221352636814,1759.4129943847656,1421,0,131
29324,587.0,-0.007314806105569005,5194.2291259765625,710,0,21
29325,661.0,-0.019391361624002457,1829.80322265625,816,0,59
29326,665.0,-0.0168043146841228,1852.4774169921875,826,0,60
29327,640.5,-0.020842439495027065,1102.4129943847656,858,0,123
29328,204.0,-0.006884764647111297,1450.2530822753906,312,0,6
29329,163.0,-0.019952913280576468,2278.1350708007812,279,0,9
29330,566.0,-0.021797847468405962,1918.2541198730469,722,0,51
29331,864.5,-0.022727458737790585,1131.5242004394531,1118,0,157
29332,561.5,-0.02357323421165347,517.4878692626953,898,0,239
29333,181.0,-0.01085174479521811,1734.1318969726562,296,0,8
29334,544.5,-0.024126722011715174,3411.6271362304688,671,0,23
29335,175.0,-0.009584198473021388,1714.0463256835938,291,0,9
29336,711.5,-0.02774758357554674,1820.4845581054688,890,0,81
29337,572.5,-0.02408979879692197,4773.9635009765625,692,0,20
29338,657.5,-0.021999411284923553,540.3123779296875,1118,0,363
29339,1485.5,-0.028329384978860617,3862.910400390625,1661,0,96
29340,1148.5,-0.024892371147871017,1897.3511047363281,1410,0,162
29341,759.5,-0.018309804145246744,3890.7823486328125,898,0,36
29342,608.0,-0.016420635860413313,835.3404998779297,818,0,113
29343,2000.5,-0.023061612620949745,1670.4331665039062,2467,0,389
29344,561.0,-0.009278681827709079,7383.84423828125,680,0,16
29345,180.0,-0.012238998897373676,2168.7626953125,290,0,9
29346,1205.0,-0.026941447518765926,2326.6378784179688,1434,0,126
29347,880.5,-0.017108198255300522,1620.41845703125,1126,0,152
29348,666.5,-0.0233133714646101,2757.862060546875,813,0,53
29349,564.5,-0.014498633099719882,2125.458740234375,712,0,45
29350,570.5,-0.018625174183398485,4208.4947509765625,692,0,23
29351,950.5,-0.020558668300509453,2396.4940795898438,1122,0,84
29352,1549.5,-0.020734109915792942,2773.7874755859375,1780,0,143
29353,178.0,-0.02400834672152996,4132.74951171875,293,0,9
29354,193.0,-0.0060321378987282515,3439.08203125,306,0,6
29355,197.0,-0.03139487188309431,4135.216003417969,312,0,7
29356,181.0,-0.014701365260407329,2979.3848266601562,296,0,8
29357,1244.0,-0.025866142008453608,2823.0217895507812,1423,0,82
29358,754.0,-0.01714927703142166,3183.1375732421875,898,0,49
29359,198.0,-0.0475721824914217,1296.1547546386719,308,0,7
29360,195.0,-0.006364474073052406,1194.0928649902344,305,0,7
29361,1162.5,-0.02202259236946702,1268.2561950683594,1434,0,176
29362,543.5,-0.02358868159353733,2147.135498046875,689,0,40
29363,711.0,-0.02758432738482952,542.6443786621094,1124,0,322
29364,173.0,-0.04277337994426489,1663.6623840332031,285,0,7
29365,592.5,-0.0258781174197793,3168.5433349609375,722,0,32
29366,585.5,-0.032775348983705044,2127.0148315429688,721,0,33
29367,588.5,-0.02476861421018839,3306.831787109375,720,0,30
29368,715.0,-0.021201958414167166,1614.4812927246094,897,0,82
29369,192.0,-0.030163508839905262,1306.317626953125,302,0,7
29370,871.5,-0.02513073943555355,1099.9041137695312,1135,0,169
29371,797.0,-0.01988803269341588,1020.9432373046875,1127,0,234
29372,534.0,-0.01567234145477414,4171.706787109375,661,0,26
29373,192.0,-0.012571658240631223,960.9893951416016,303,0,9
29374,640.0,-0.02166768815368414,562.943115234375,1127,0,391
29375,191.0,-0.008116602199152112,1126.0522155761719,301,0,8
29376,561.0,-0.015070190653204918,3852.3496704101562,690,0,22
29377,542.5,-0.022441933397203684,3465.4562377929688,673,0,25
29378,176.0,-0.0217136200517416,1097.26025390625,288,0,11
29379,553.5,-0.01011962746270001,4464.6373291015625,680,0,22
29380,746.5,-0.022965438198298216,2445.8005981445312,898,0,54
29381,637.5,-0.024337326176464558,1602.0098876953125,824,0,92
29382,767.5,-0.024412525817751884,5205.724365234375,897,0,32
29383,1281.0,-0.01724829664453864,6026.458740234375,1426,0,52
29384,876.0,-0.022384013049304485,1222.1347351074219,1147,0,173
29385,197.0,-0.006320254411548376,1933.2890930175781,307,0,7
29386,710.0,-0.02072501042857766,1921.9266052246094,891,0,82
29387,570.5,-0.022354469634592533,3872.1797485351562,699,0,23
29388,186.0,-0.018457254860550165,1769.6441040039062,297,0,8
29389,560.0,-0.01865856582298875,4109.471496582031,690,0,23
29390,582.0,-0.026525393594056368,4766.7254638671875,707,0,18
29391,588.5,-0.019655237905681133,6220.3812255859375,709,0,16
29392,951.5,-0.02544858306646347,2249.9586181640625,1132,0,96
29393,979.5,-0.025834075640887022,2853.6416625976562,1150,0,70
29394,1604.0,-0.03073601657524705,4058.03369140625,1787,0,97
29395,148.0,-0.013452754355967045,3790.5398559570312,265,0,10
29396,982.0,-0.020312746055424213,938.0670471191406,1414,0,342
29397,562.0,-0.02022890094667673,5154.37158203125,684,0,20
29398,188.0,-0.007345495279878378,3134.1961059570312,298,0,8
29399,583.0,-0.016065798234194517,1242.4523010253906,795,0,110
29400,545.0,-0.020567288156598806,903.5779266357422,829,0,187
29401,578.5,-0.03101868135854602,3495.3511352539062,707,0,25
29402,538.5,-0.013533585472032428,3203.5521850585938,674,0,31
29403,680.5,-0.021269516088068485,2079.39794921875,833,0,48
29404,583.5,-0.022486933507025242,2688.6828002929688,720,0,34
29405,190.0,-0.017670498695224524,2560.4910888671875,299,0,7
29406,1189.0,-0.02639290038496256,1616.9598388671875,1424,0,139
29407,522.0,-0.02215444575995207,2533.2887573242188,667,0,38
